timestamp,open,high,low,close,vwap,volume,count,SMA,EMA,RollingHigh,RollingLow,StdDev,UpperBand,LowerBand,RSI
2024-12-30 16:25:00,91695.1,91695.1,91691.7,91691.8,91691.7,0.45356195,24,91830.285,91817.55910803257,92019.2,91691.7,89.39371386722172,92009.07242773444,91651.49757226557,38.81295874462139
2024-12-30 16:26:00,91691.8,91746.7,91691.8,91746.7,91701.8,1.27062084,39,91823.12,91810.8098735967,91986.3,91691.7,90.0956544312489,92003.3113088625,91642.9286911375,41.301444700740355
2024-12-30 16:27:00,91746.7,91815.9,91746.7,91786.8,91802.2,0.46852118,30,91818.695,91808.52298967044,91986.3,91691.7,89.56975802500345,91997.83451605002,91639.55548395,44.78859969379346
2024-12-30 16:28:00,91786.8,91786.8,91725.8,91731.5,91756.3,0.30228247,26,91811.51,91801.18680132493,91986.3,91691.7,90.55668710245955,91992.62337420491,91630.39662579508,42.054627888975084
2024-12-30 16:29:00,91731.6,91809.4,91731.6,91809.4,91741.9,2.47522858,27,91809.535,91801.96907492972,91986.3,91691.7,90.12803334569146,91989.79106669138,91629.27893330863,47.93388429752064
2024-12-30 16:30:00,91815.1,91864.5,91795.9,91857.4,91862.1,0.19040136,15,91814.15,91807.24860271218,91986.3,91691.7,90.09609197684043,91994.34218395367,91633.95781604631,55.01575915661274
2024-12-30 16:31:00,91832.5,91855.2,91755.0,91755.0,91807.0,0.53954291,22,91814.565,91802.27221095591,91986.3,91691.7,89.78763995951405,91994.14027991903,91634.98972008098,50.41330544766472
2024-12-30 16:32:00,91755.1,91770.4,91755.1,91770.4,91762.5,0.05594941,14,91815.635,91799.23657775919,91986.3,91691.7,89.08997979585438,91993.8149595917,91637.45504040828,51.05190719622466
2024-12-30 16:33:00,91770.3,91770.3,91755.0,91755.1,91764.9,0.35391050,16,91812.26000000001,91795.03286295912,91986.3,91691.7,90.08523098783067,91992.43046197567,91632.08953802435,46.48034205860869
2024-12-30 16:34:00,91755.0,91756.1,91720.4,91736.3,91735.1,0.20326073,17,91807.93999999999,91789.43897860112,91986.3,91691.7,91.61685319579074,91991.17370639156,91624.70629360841,45.58101472995109
2024-12-30 16:35:00,91720.3,91720.3,91648.9,91695.7,91685.2,50.10366486,79,91800.44,91780.5110548712,91986.3,91648.9,94.45865372311413,91989.35730744623,91611.52269255377,42.46382636655935
2024-12-30 16:36:00,91695.7,91770.4,91695.7,91770.4,91769.2,0.70078412,20,91797.235,91779.54805803699,91986.3,91648.9,94.32954147435494,91985.89408294871,91608.57591705129,46.972702370831826
2024-12-30 16:37:00,91770.4,91796.8,91770.4,91796.8,91794.5,1.00484308,17,91797.075,91781.19116068564,91986.3,91648.9,94.32731855799248,91985.72963711598,91608.42036288402,49.847706072720484
2024-12-30 16:38:00,91796.7,91796.7,91761.2,91761.2,91773.9,0.10494209,16,91786.14499999999,91779.2871771316,91986.3,91648.9,84.15665514555754,91954.4583102911,91617.83168970888,37.941306266548594
2024-12-30 16:39:00,91761.3,91768.0,91761.3,91767.9,91766.9,0.00667231,8,91775.55,91778.20265135186,91986.3,91648.9,70.76649891330122,91917.08299782661,91634.0170021734,38.396670682290505
2024-12-30 16:40:00,91767.9,91814.7,91767.9,91814.7,91797.4,0.10896292,16,91766.97,91781.67868420083,91979.9,91648.9,51.705075593508504,91870.38015118701,91663.55984881299,41.00062932662016
2024-12-30 16:41:00,91805.4,91805.4,91805.3,91805.4,91805.3,0.04534834,11,91762.235,91783.93791292926,91900.0,91648.9,42.36417646306275,91846.96335292612,91677.50664707388,44.59783228750646
2024-12-30 16:42:00,91831.7,91866.5,91831.6,91866.5,91847.1,0.13122257,17,91768.04000000001,91791.80114454079,91866.5,91648.9,48.208378830850975,91864.45675766171,91671.6232423383,57.36768625460127
2024-12-30 16:43:00,91875.0,91974.5,91874.9,91956.2,91877.6,15.83374588,161,91778.515,91807.45849493021,91974.5,91648.9,63.62355799233723,91905.76211598467,91651.26788401532,61.98649731090522
2024-12-30 16:44:00,91956.2,91971.9,91941.0,91962.8,91955.8,0.24347089,16,91791.9,91822.25319459553,91974.5,91648.9,72.6675631686371,91937.23512633727,91646.56487366272,66.14790686451889
2024-12-30 16:45:00,91962.8,91967.8,91954.0,91967.8,91960.9,0.00928435,13,91805.7,91836.11502451068,91974.5,91648.9,78.6206481518399,91962.94129630367,91648.45870369632,66.61449554538876
2024-12-30 16:46:00,91967.8,91989.2,91884.4,91927.7,91937.3,0.58258473,21,91814.75,91844.83753373059,91989.2,91648.9,81.8239026975462,91978.3978053951,91651.1021946049,61.09340524638368
2024-12-30 16:47:00,91900.0,91907.8,91875.0,91893.1,91886.5,0.16798902,22,91820.06499999999,91849.43402135807,91989.2,91648.9,83.3510033723883,91986.76700674476,91653.36299325521,56.5592990250526
2024-12-30 16:48:00,91893.1,91893.1,91767.9,91767.9,91875.3,1.72989297,21,91821.885,91841.66878128995,91989.2,91648.9,81.69635226685611,91985.27770453371,91658.49229546628,52.06771188366245
2024-12-30 16:49:00,91765.1,91765.1,91761.2,91761.2,91762.5,0.07160008,16,91819.475,91834.0050028465,91989.2,91648.9,82.78768580579315,91985.05037161159,91653.89962838842,47.02101359703361
2024-12-30 16:50:00,91761.3,91770.0,91761.2,91769.9,91762.5,0.06363517,15,91815.09999999999,91827.89970322367,91989.2,91648.9,82.98978377217577,91981.07956754434,91649.12043245565,44.3159672599715
2024-12-30 16:51:00,91770.0,91770.0,91769.9,91769.9,91769.9,2.01525681,55,91815.845,91822.37587182016,91989.2,91648.9,82.48722692204758,91980.8194538441,91650.8705461559,51.11643938258608
2024-12-30 16:52:00,91761.3,91770.0,91761.3,91770.0,91769.1,2.49931183,79,91815.825,91817.38765258218,91989.2,91648.9,82.49887319820523,91980.82274639641,91650.82725360358,49.969325153374676
2024-12-30 16:53:00,91770.0,91850.0,91769.9,91850.0,91770.1,15.81355520,129,91820.56999999999,91820.49361351194,91989.2,91648.9,81.54602252409236,91983.66204504817,91657.47795495181,56.62062229663658
2024-12-30 16:54:00,91850.0,91872.0,91822.3,91827.6,91840.1,0.16978467,16,91825.135,91821.17041677542,91989.2,91648.9,79.09904700353957,91983.33309400707,91666.93690599292,56.337637095654514
2024-12-30 16:55:00,91827.6,91917.0,91827.6,91898.2,91889.8,0.24107252,28,91835.26,91828.50661218468,91989.2,91695.7,74.48464624566282,91984.22929249132,91686.29070750867,63.49460215913603
2024-12-30 16:56:00,91886.3,91960.2,91872.4,91960.2,91901.3,0.18934058,17,91844.75,91841.0489086241,91989.2,91761.2,77.80314903669122,92000.35629807338,91689.14370192662,62.866052060737374
2024-12-30 16:57:00,91960.1,91960.1,91902.4,91920.3,91942.4,0.03436574,20,91850.925,91848.59666919633,91989.2,91761.2,78.69302701018455,92008.31105402038,91693.53894597963,58.22127546265471
2024-12-30 16:58:00,91913.4,91913.4,91913.3,91913.4,91913.3,0.01004231,8,91858.535,91854.76844279259,91989.2,91761.2,76.89828055722145,92012.33156111445,91704.73843888556,60.53433001107386
2024-12-30 16:59:00,91913.4,91933.8,91913.4,91931.9,91932.4,0.35459151,16,91866.735,91862.11433532699,91989.2,91761.2,75.45527971499024,92017.64555942998,91715.82444057002,61.16861890493036
2024-12-30 17:00:00,91930.4,92000.0,91913.5,91999.9,91949.4,7.92844284,44,91875.99500000001,91875.23682797702,92000.0,91761.2,79.96275761432916,92035.92051522867,91716.06948477135,62.25840614244076
2024-12-30 17:01:00,91999.9,92000.0,91981.6,92000.0,91998.0,0.30526603,24,91885.725,91887.11907448433,92000.0,91761.2,82.71286334774157,92051.15072669549,91720.29927330452,63.03939962476567
2024-12-30 17:02:00,92000.0,92014.3,91999.9,92014.3,91999.9,0.26326395,20,91893.115,91899.2315801482,92014.3,91761.2,87.37596486944295,92067.86692973888,91718.36307026113,60.566199599656926
2024-12-30 17:03:00,92018.2,92148.5,92018.2,92076.0,92107.6,0.39145973,36,91899.10500000001,91916.06671373724,92148.5,91761.2,95.64358990281264,92090.39217980564,91707.81782019438,58.9216562406912
2024-12-30 17:04:00,92076.0,92076.0,92000.0,92000.0,92070.8,1.39733204,19,91900.965,91924.06037980273,92148.5,91761.2,97.2949356339969,92095.55487126799,91706.375128732,52.51079913606891
2024-12-30 17:05:00,92000.0,92000.0,91938.8,91938.8,91967.4,2.13149834,33,91899.51499999998,91925.46415629362,92148.5,91761.2,96.45896468677611,92092.43292937354,91706.59707062643,48.180677540777914
2024-12-30 17:06:00,91928.3,91928.3,91800.3,91800.4,91899.1,5.73408907,53,91893.15,91913.55326017001,92148.5,91761.2,98.67581957321222,92090.50163914642,91695.79836085357,42.89065117837582
2024-12-30 17:07:00,91800.4,91833.7,91800.0,91800.1,91803.0,0.41392375,24,91888.49999999999,91902.74816799603,92148.5,91761.2,100.84570809969779,92090.19141619938,91686.8085838006,44.5993031358885
2024-12-30 17:08:00,91800.0,91869.5,91800.0,91829.5,91830.3,0.02863289,18,91891.57999999999,91895.77214044405,92148.5,91761.2,97.86515750079607,92087.31031500158,91695.8496849984,54.025091479352284
2024-12-30 17:09:00,91833.1,91845.7,91833.1,91845.7,91845.4,0.06297078,10,91895.80500000001,91891.00335801861,92148.5,91761.2,93.67446697570134,92083.15393395141,91708.4560660486,55.453724022202266
2024-12-30 17:10:00,91845.7,92000.0,91845.6,92000.0,91917.7,0.26431258,26,91907.31000000001,91901.38400466027,92148.5,91761.3,91.5022110749362,92090.31442214988,91724.30557785014,62.50135825274415
2024-12-30 17:11:00,92000.0,92000.0,91999.9,92000.0,91999.9,0.03070490,8,91918.815,91910.7760157357,92148.5,91761.3,87.70256717734183,92094.22013435469,91743.40986564531,62.50135825274415
2024-12-30 17:12:00,92000.0,92000.0,91999.9,91999.9,91999.9,0.06396781,12,91930.31,91919.26402365608,92148.5,91769.9,82.05557744294681,92094.42115488589,91766.19884511411,62.490492230794146
2024-12-30 17:13:00,91999.9,92000.0,91931.3,91931.4,91987.7,0.16360146,26,91934.37999999999,91920.41983208737,92148.5,91800.0,79.85164929266269,92094.08329858532,91774.67670141466,54.47843309859128
2024-12-30 17:14:00,91931.4,91975.4,91931.4,91931.4,91958.5,0.06649122,11,91939.57,91921.46556331469,92148.5,91800.0,75.81751707064987,92091.20503414131,91787.9349658587,55.85514440433151
2024-12-30 17:15:00,91931.4,91991.0,91931.4,91984.5,91981.9,0.41720347,25,91943.885,91927.46884793292,92148.5,91800.0,75.79489828005929,92095.47479656011,91792.29520343988,54.96604902750616
2024-12-30 17:16:00,91984.6,91999.4,91965.2,91999.4,91986.6,0.32653731,30,91945.845,91934.31943893815,92148.5,91800.0,76.7399468815933,92099.32489376319,91792.36510623682,52.38500851788738
2024-12-30 17:17:00,91999.4,92000.0,91981.5,91988.1,91990.5,0.02656790,16,91949.235,91939.44140058046,92148.5,91800.0,77.04901567061614,92103.33303134123,91795.13696865877,54.27382753403953
2024-12-30 17:18:00,91988.0,92000.0,91979.6,91979.6,91989.9,0.67982438,21,91952.545,91943.26603142466,92148.5,91800.0,76.85024038602454,92106.24548077205,91798.84451922795,54.16456970307075
2024-12-30 17:19:00,91979.6,91987.3,91962.1,91975.0,91974.9,0.34637618,20,91954.7,91946.28831581058,92148.5,91800.0,76.84514846186788,92108.39029692374,91801.00970307626,52.75963631707044
